epoch,train_loss,val_relative_l2,val_mse,lr
0,0.9999254481334772,0.9997161149978637,2.5590451389783992,0.000998458666866564
1,0.9995982117950917,0.99959819962581,2.559159921753841,0.0009938441702975688
2,0.9995103445702366,0.9999030894289415,2.559046760806814,0.0009861849601988382
3,0.9994089504171695,0.9996551687518755,2.5590531535601864,0.0009755282581475767
4,0.9992222190967628,0.9997246332466603,2.5590480994898828,0.0009619397662556432
73,0.353986386458079,1.3879299759864807,1.369388230641683,0.001
74,0.35284522076447805,1.3334367394447326,1.288093109925588,0.001
75,0.34647501980264983,1.3091945767402648,1.2525263547897338,0.001
76,0.34481132254004476,1.2869871377944946,1.221098401149114,0.001
77,0.34142336224516234,1.3169823249181112,1.266675098737081,0.001
78,0.3303176561991374,1.3193101922671,1.2619695742925008,0.001
79,0.3244240269064903,1.2940638343493143,1.2313786377509435,0.001
80,0.3203881591558456,1.297783076763153,1.2371357242266336,0.001
81,0.3259729700783888,1.2774731874465943,1.209824013710022,0.001
82,0.325848850607872,1.2434204816818237,1.1631984581549963,0.001
83,0.32769193723797796,1.2826093514760335,1.2158709049224854,0.001
84,0.31628094613552094,1.314063314596812,1.2604454060395558,0.001
85,0.30991378277540205,1.340032172203064,1.2959938983122508,0.001
86,0.3134249654908975,1.2559962193171184,1.1786303788423538,0.001
87,0.3218941611548265,1.247690490881602,1.1700357307990392,0.001
88,0.31145510549346606,1.3104271054267884,1.2535994470119476,0.001
89,0.3095642161866029,1.2679181734720866,1.1956973671913147,0.001
90,0.30404147654771807,1.2875259836514792,1.2264688968658448,0.001
91,0.2949358227352301,1.3290663202603659,1.27659659186999,0.001
92,0.28878114248315495,1.2859044551849366,1.2200728515783945,0.001
93,0.28485346933205924,1.3124584873517355,1.2568772474924723,0.001
94,0.28875810528794926,1.3117178837458292,1.2571819146474204,0.001
95,0.2905355865756671,1.2599007487297058,1.1852637569109599,0.001
96,0.28798028950889903,1.3769046862920125,1.3545444329579672,0.001
97,0.29179974446694057,1.3082415262858074,1.2547172258297603,0.001
98,0.27852560629447304,1.2646829644838968,1.18890700340271,0.001
99,0.2797359640399615,1.3212441007296245,1.2706039289633433,0.001
