epoch,train_loss,val_relative_l2,val_mse,lr
0,0.8632843238966805,0.9290320336818695,0.9800792330077717,0.000999972584682756
1,0.8614879301616124,0.9299294080053057,0.9835945719054767,0.0009998903417374227
2,0.8585583133356912,0.9401730784348079,1.0126674811754908,0.0009997532801828658
3,0.8478503559316908,0.9290668964385986,0.9759819171258381,0.0009995614150494292
4,0.8319773801735469,0.9346308878489903,0.9960168368050031,0.000999314767377287
5,0.8342233444963183,0.9426297579492842,1.0310505583882332,0.0009990133642141358
6,0.8156905225345067,0.9395604721137456,1.0190504005977086,0.000998657238612229
7,0.8126952980245863,0.9489106672150748,1.0578832939267158,0.0009982464296247522
8,0.8078149471964154,0.9506582353796278,1.060461720398494,0.00099778098230154
9,0.799901671069009,0.9480473007474627,1.0534999319485256,0.0009972609476841367
10,0.7857800236770085,0.9589977213314601,1.0861464583448002,0.0009966863828001983
11,0.7643812043326241,0.9493386941296714,1.0471788942813873,0.0009960573506572392
12,0.7453497358730861,0.9513177803584507,1.0734568830047335,0.000995373920235722
13,0.7840730164732251,0.9565798342227936,1.0816187043275152,0.0009946361664814943
14,0.7586130163499287,0.9690320866448539,1.1234462248427528,0.000993844170297569
15,0.7247200293200357,0.9604805937835148,1.0809365493910654,0.0009929980185352527
16,0.7199000120162964,0.9794842413493565,1.138530597942216,0.000992097803984621
17,0.7275211461952754,0.9780420558793205,1.114392483660153,0.0009911436253643446
18,0.6911055309431894,0.9720068437712533,1.11841715659414,0.0009901355873108612
19,0.6798098917518344,0.9671024850436619,1.1172963646905762,0.000989073800366903
20,0.6613099617617471,0.9895183367388589,1.137874435526984,0.0009879583809693738
21,0.6647107371262142,0.9714330290045057,1.119669069988387,0.0009867894514365802
22,0.6631443858146667,0.9873333198683603,1.133128479548863,0.0009855671399548183
23,0.6259960923876081,0.9716765284538269,1.0970609979970114,0.0009842915805643158
24,0.6265892961195537,1.002614575624466,1.173917031288147,0.0009829629131445344
25,0.6131338932684489,0.9863992946488517,1.1345204476799284,0.0009815812833988294
26,0.5919989892414638,1.0011282188551767,1.1661942158426557,0.0009801468428384719
27,0.5752526155539921,0.9816610259669167,1.1319761889321462,0.000978659748766034
28,0.566983198268073,1.0065433987549373,1.175482696720532,0.0009771201642581387
29,0.5751195532935006,0.9847827323845455,1.117453470826149,0.0009755282581475771
30,0.5546183935233525,0.9982573585850852,1.1315401988370077,0.0009738842050047931
31,0.5411631315946579,0.9819723291056497,1.1074815554278237,0.0009721881851187409
32,0.5276532062462398,1.013641984973635,1.1488915243319102,0.0009704403844771131
33,0.5021982776267188,1.0069067435605186,1.1438534093754633,0.0009686409947459461
34,0.49888451056821004,1.0079730093479156,1.1536256543227605,0.0009667902132486011
35,0.4934524872473308,1.007663779599326,1.1490586685282844,0.000964888242944126
36,0.5125538106475558,0.9903511141027723,1.1113009810447694,0.0009629352924049977
37,0.4906352447611945,0.9940355718135834,1.1035056454794747,0.0009609315757942507
38,0.48352483255522594,0.9969372706753867,1.1072062334844044,0.0009588773128419909
39,0.46693355824266164,1.0024019854409354,1.1240475518362862,0.0009567727288213008
40,0.4630782983132771,0.9974464305809566,1.1232823452779226,0.0009546180545235346
41,0.449364926133837,1.0183891236782074,1.1576562430177415,0.0009524135262330101
42,0.42724168939249857,1.0034260971205575,1.1132431588002614,0.0009501593857010972
43,0.4354316398501396,1.0156285779816763,1.1504070597035545,0.0009478558801197068
44,0.4382880000131471,1.0059375277587346,1.1333813501255854,0.0009455032620941841
45,0.4284085925136294,1.0105843365192413,1.1421007786478314,0.0009431017896156075
46,0.42608299212796347,1.0086805232933589,1.1373381035668508,0.0009406517260324962
47,0.42594967995371136,1.019260219165257,1.146662738919258,0.000938153340021932
48,0.41840714067220686,1.0093914330005647,1.1345170387199948,0.0009356069055600951
49,0.39525662447725024,1.0108795625822884,1.1285967371293477,0.0009330127018922197
50,0.40618788472243716,1.0122088747365134,1.1426376112869807,0.0009303710135019722
51,0.4060252811227526,1.0299145323889596,1.164863452741078,0.0009276821300802536
52,0.3909325103674616,1.0161998425211225,1.1387873594249998,0.0009249463464934323
53,0.3796929949096271,1.0137761575835091,1.1260428203003747,0.0009221639627510079
54,0.37807170280388425,1.021120938232967,1.1509979746171406,0.0009193352839727124
55,0.3728337164436068,1.015778980936323,1.1396211990288325,0.0009164606203550501
56,0.35524014042956487,1.0188675122601645,1.146115971463067,0.0009135402871372812
57,0.38231768075908934,1.0154930429799216,1.1427701332739422,0.0009105746045668523
58,0.3543327086738178,1.009550062247685,1.1085061358554023,0.0009075638978642773
59,0.3671739080122539,1.0383429612432207,1.1646142380578177,0.000904508497187474
60,0.36171983650752476,1.007363304921559,1.117893186211586,0.0009014087375955575
61,0.3464750074914524,1.0293838092258998,1.1657267212867737,0.0008982649590120983
62,0.35616151371172494,1.021425256558827,1.1477831048624856,0.0008950775061878453
63,0.351322135754994,1.0153208340917315,1.141106173821858,0.0008918467286629201
64,0.3371216931513378,1.0221176769052234,1.150146479691778,0.0008885729807284856
65,0.33341410968984875,1.0153276554175785,1.1356939439262663,0.0008852566213878948
66,0.3324695717011179,1.0172025075980595,1.13776453435421,0.0008818980143173213
67,0.32765614134924753,1.014031879390989,1.1235162207058498,0.0008784975278258783
68,0.3320985911147935,1.0111422385488238,1.1189273923635483,0.0008750555348152299
69,0.3115427485534123,1.0192310426916396,1.1403522772448405,0.0008715724127386973
70,0.3290681255715234,1.0218446510178703,1.1393120846578053,0.0008680485435598673
71,0.3185097492166928,1.011590622152601,1.1146258686270032,0.000864484313710706
72,0.3268989396946771,1.0248183514390672,1.1460929423570634,0.0008608801140491813
